Crash_ID,Crash_Fatal_Fl,Cmv_Involv_Fl,Schl_Bus_Fl,Rr_Relat_Fl,Medical_Advisory_Fl,Amend_Supp_Fl,Active_School_Zone_Fl,Crash_Date,Crash_Time,Case_ID,Local_Use,Rpt_CRIS_Cnty_ID,Rpt_City_ID,Rpt_Outside_City_Limit_Fl,Thousand_Damage_Fl,Rpt_Latitude,Rpt_Longitude,Rpt_Rdwy_Sys_ID,Rpt_Hwy_Num,Rpt_Hwy_Sfx,Rpt_Road_Part_ID,Rpt_Block_Num,Rpt_Street_Pfx,Rpt_Street_Name,Rpt_Street_Sfx,Private_Dr_Fl,Toll_Road_Fl,Crash_Speed_Limit,Road_Constr_Zone_Fl,Road_Constr_Zone_Wrkr_Fl,Rpt_Street_Desc,At_Intrsct_Fl,Rpt_Sec_Rdwy_Sys_ID,Rpt_Sec_Hwy_Num,Rpt_Sec_Hwy_Sfx,Rpt_Sec_Road_Part_ID,Rpt_Sec_Block_Num,Rpt_Sec_Street_Pfx,Rpt_Sec_Street_Name,Rpt_Sec_Street_Sfx,Rpt_Ref_Mark_Offset_Amt,Rpt_Ref_Mark_Dist_Uom,Rpt_Ref_Mark_Dir,Rpt_Ref_Mark_Nbr,Rpt_Sec_Street_Desc,Rpt_CrossingNumber,Wthr_Cond_ID,Light_Cond_ID,Entr_Road_ID,Road_Type_ID,Road_Algn_ID,Surf_Cond_ID,Traffic_Cntl_ID,Investigat_Notify_Time,Investigat_Notify_Meth,Investigat_Arrv_Time,Report_Date,Investigat_Comp_Fl,ORI_Number,Investigat_Agency_ID,Investigat_Area_ID,Investigat_District_ID,Investigat_Region_ID,Bridge_Detail_ID,Harm_Evnt_ID,Intrsct_Relat_ID,FHE_Collsn_ID,Obj_Struck_ID,Othr_Factr_ID,Road_Part_Adj_ID,Road_Cls_ID,Road_Relat_ID,Phys_Featr_1_ID,Phys_Featr_2_ID,Cnty_ID,City_ID,Latitude,Longitude,Hwy_Sys,Hwy_Nbr,Hwy_Sfx,Dfo,Street_Name,Street_Nbr,Control,Section,Milepoint,Ref_Mark_Nbr,Ref_Mark_Displ,Hwy_Sys_2,Hwy_Nbr_2,Hwy_Sfx_2,Street_Name_2,Street_Nbr_2,Control_2,Section_2,Milepoint_2,Txdot_Rptable_Fl,Onsys_Fl,Rural_Fl,Crash_Sev_ID,Pop_Group_ID,Located_Fl,Day_of_Week,Hwy_Dsgn_Lane_ID,Hwy_Dsgn_Hrt_ID,Hp_Shldr_Left,Hp_Shldr_Right,Hp_Median_Width,Base_Type_ID,Nbr_Of_Lane,Row_Width_Usual,Roadbed_Width,Surf_Width,Surf_Type_ID,Curb_Type_Left_ID,Curb_Type_Right_ID,Shldr_Type_Left_ID,Shldr_Width_Left,Shldr_Use_Left_ID,Shldr_Type_Right_ID,Shldr_Width_Right,Shldr_Use_Right_ID,Median_Type_ID,Median_Width,Rural_Urban_Type_ID,Func_Sys_ID,Adt_Curnt_Amt,Adt_Curnt_Year,Adt_Adj_Curnt_Amt,Pct_Single_Trk_Adt,Pct_Combo_Trk_Adt,Trk_Aadt_Pct,Curve_Type_ID,Curve_Lngth,Cd_Degr,Delta_Left_Right_ID,Dd_Degr,Feature_Crossed,Structure_Number,I_R_Min_Vert_Clear,Approach_Width,Bridge_Median_ID,Bridge_Loading_Type_ID,Bridge_Loading_In_1000_Lbs,Bridge_Srvc_Type_On_ID,Bridge_Srvc_Type_Under_ID,Culvert_Type_ID,Roadway_Width,Deck_Width,Bridge_Dir_Of_Traffic_ID,Bridge_Rte_Struct_Func_ID,Bridge_IR_Struct_Func_ID,CrossingNumber,RRCo,Poscrossing_ID,WDCode_ID,Standstop,Yield,Incap_Injry_Cnt,Nonincap_Injry_Cnt,Poss_Injry_Cnt,Non_Injry_Cnt,Unkn_Injry_Cnt,Tot_Injry_Cnt,Death_Cnt,MPO_ID,Investigat_Service_ID,Investigat_DA_ID,Investigator_Narrative
13550038,N,Y,N,N,N,N,N,11/6/2013,6:34 PM,C1307779,,178,97,N,Y,,,1,37,,5,600,,NOT REPORTED,,N,N,45,N,N,,N,3,181,,5,800,,NOT REPORTED,,,,,,,,2,3,0,2,5,2,20,6:34 PM,DROVE UP ON IT,6:34 PM,11/6/2013,Y,TX1780200,1115,,,25,8,2,4,22,64,38,5,1,1,21,21,178,97,27.79888129,-97.40006127,IH,37,,0.028,IH0037,,74,6,0.086,1,-0.894,,,,,,,,,Y,Y,N,2,9,Y,WED,5,0,4,4,12,2,8,420,121,96,4,0,0,2,10,5,2,15,5,2,2,4,11,62147,2014,62147,3.2,3,6.2,1,93,0,,0,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,96,,,
13550047,N,Y,N,N,N,N,N,10/18/2013,2:56 PM,AC13-10-0016,,107,20,N,Y,32.20827,-95.80487,4,2495,,1,2900,,FLAT CREEK,RD,N,N,55,N,N,FLAT CREEK,Y,11,7,,3,3700,NE,LOOP 7,,,,,,ON RAMP,,12,1,2,3,1,2,20,2:58 PM,RADIO,3:03 PM,10/18/2013,Y,TX1070100,67,,,45,8,2,1,23,64,54,3,2,1,21,21,107,20,32.20820073,-95.8051354,US,175,,73.819,US0175,,1099,5,28.202,,,FM,2495,,FM2495,,,,,Y,Y,N,5,5,Y,FRI,2,0,10,10,0,9,4,180,84,64,5,0,0,2,10,5,2,10,5,0,0,2,14,4908,2014,4908,10.6,0.8,11.4,1,264,1,2,38,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,,,,
13550140,N,Y,N,N,N,N,N,11/1/2013,3:10 PM,130151502,1020655,101,1666,Y,Y,,,15,,,1,9700,,WINDFERN,RD,N,N,35,N,N,,Y,15,,,1,9800,,WINDMILL,RD,,,,,,,11,3,2,,4,1,20,3:10 PM,ON SIGHT,3:10 PM,11/1/2013,Y,TX1010000,1419,205,33,5,8,7,2,2,62,54,1,4,2,21,21,101,1666,29.91543478,-95.53906304,,,,,WINDFERN RD,9898,,,,,,,,,WINDMILL PARK LN,,,,,Y,N,Y,5,0,Y,FRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,15,,,
13550192,N,N,N,N,N,N,N,11/1/2013,8:55 PM,130151723,3505001,101,1666,Y,Y,,,19,,,1,7700,,CARL,RD,N,N,30,N,N,,N,19,,,,6000,,TREASCHWIG,RD,,,,,,,2,3,0,,1,2,1,9:01 PM,DISPATCHED,9:35 PM,11/1/2013,Y,TX1014900,2744,250,5,6,8,7,4,4,36,54,1,4,2,21,21,101,1666,,,,,,,CARL RD,,,,,,,,,,,,,,,Y,N,Y,5,0,N,FRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,,,
13550299,N,Y,N,N,N,N,N,11/6/2013,10:30 PM,13-40704,,152,270,N,N,,,19,,,1,1900,,74TH,PL,N,N,30,N,N,,N,19,,,1,7700,,SHERMAN,AVE,,,,,,,0,0,0,,1,0,1,2:06 PM,POLICE RADIO,2:07 PM,11/7/2013,Y,TX1520200,1706,,,,8,4,3,4,64,14,1,5,1,32,21,152,270,33.52743434,-101.8575113,,,,,74TH ST,1900,,,,,,,,,,,,,,N,N,N,0,8,Y,WED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,122,,,
13550387,N,N,N,N,N,N,N,10/26/2013,1:12 AM,130148228,1020076,101,1666,Y,Y,,,15,,,1,1500,E,CANAL,RD,N,N,35,N,N,,Y,15,,,1,7900,,THOMPSON,RD,,,,,,,12,4,0,,4,1,1,1:12 AM,DISPATCHED,1:21 AM,10/26/2013,Y,TX1010000,1419,229,4,5,8,2,4,20,23,54,1,4,1,21,21,101,1666,29.82715478,-95.03628317,,,,,E CANAL RD,1599,,,,,,,,,,,,,,Y,N,Y,2,0,Y,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,0,4,0,15,,,
13550461,N,N,N,N,N,N,N,10/29/2013,7:30 PM,130150105,1028473,101,1666,Y,Y,,,4,1960,,1,,W,NOT REPORTED,,N,N,0,N,N,CONCRETE,N,19,,,,,,CHAMPIONS,DR,,,,,,,11,1,0,2,1,1,20,7:37 PM,DISPATCHED,7:41 PM,10/29/2013,Y,TX1010000,1419,74,4,5,8,2,3,20,64,46,1,3,1,32,21,101,1666,29.97460632,-95.52245199,FM,1960,,6.9,FM1960,6168,1685,1,8.148,674,-0.83,,,,,,,,,Y,Y,Y,3,0,Y,TUE,3,0,0,0,14,9,9,200,115,102,5,1,1,1,0,0,1,0,0,1,14,4,14,31062,2014,31062,3.5,1,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,8,0,1,0,15,,,
13550532,N,N,N,N,N,N,N,11/7/2013,2:57 PM,13-5553,,220,141,N,N,,,19,,,1,3900,N,SERVICE,RD,N,N,45,Y,N,N SERVICE RD,N,14,,,1,3900,N,INTERNATIONAL,PKWY,,,,,NORTH INTERNATIONAL,,11,1,0,,1,1,20,2:59 PM,DISPATCH,3:19 PM,11/8/2013,Y,TX2203600,1173,,48,210,8,7,2,1,39,49,1,5,4,20,21,220,141,,,,,,,N SERVICE RD,,,,,,,,,,N INTERNATIONAL PKWY,,,,,Y,N,N,3,7,N,THU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,,,,
13550690,N,N,N,N,N,N,N,11/6/2013,6:38 PM,13-201772,,43,336,N,Y,,,3,289,,1,8400,,PRESTON,RD,N,N,55,N,N,,N,19,,,,,,TOWN SQUARE,DR,,,,,,,11,4,0,2,1,1,20,6:45 PM,RADIO DISPATCHED,6:57 PM,11/6/2013,Y,TX0430600,1938,54,161,30,8,2,3,13,64,14,1,2,1,32,21,43,336,33.09193592,-96.80554282,SH,289,,54.96,SH0289,8353,91,5,23.655,248,-0.113,,,,,,,,,Y,Y,N,5,9,Y,WED,3,0,2,2,22,8,6,150,80,72,5,2,2,2,4,5,2,4,2,1,18,4,14,25796,2014,25796,1.5,6.8,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,282,,,
13550820,N,N,N,N,N,N,N,11/5/2013,6:00 PM,13-201128,,43,336,N,Y,,,3,121,,2,5500,,NOT REPORTED,,N,N,55,N,N,,N,19,,,,,,PARKWOOD,BLVD,,,,,,,12,4,0,,1,2,1,6:05 PM,DISPATCHED,6:20 PM,11/5/2013,Y,TX0430600,1938,160,161,30,8,2,4,22,64,42,2,2,1,21,21,43,336,,,SH,121,,,SH0121,,,,,,,,,,,,,,,Y,Y,N,3,9,N,TUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,,,,
13550953,N,N,N,N,N,N,N,11/9/2013,12:44 PM,13-40944,,152,270,N,Y,,,19,,,1,400,,Q,AVE,Y,N,10,N,N,,N,3,82,,2,1700,,MARSHA SHARP,FWY,,,,,,,11,1,4,,1,1,5,12:47 PM,POLICE RADIO CALL,12:50 PM,11/9/2013,Y,TX1520200,1706,,,,8,4,4,1,64,4,7,9,5,33,21,152,270,,,,,,,Q AVE,,,,,,,,,,,,,,,N,N,N,3,8,N,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,2,0,,,,
13550961,N,N,N,N,N,N,N,10/31/2013,8:33 AM,2013-027319,,123,30,N,Y,,,19,,,1,300,,DOWLEN,RD,N,N,35,N,N,,N,19,,,1,6300,,PHELAN,BLVD,,,,,,,2,1,0,,1,3,11,8:33 AM,RADIO DISPATCH,8:42 AM,11/1/2013,Y,TX1230100,104,,,,8,7,2,1,30,1,1,5,2,21,21,123,30,30.07701209,-94.17156208,,,,,DOWLEN RD,,,,,,,,,,PHELAN BLVD,,,,,Y,N,N,3,8,Y,THU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,135,,,
13550975,N,N,N,N,N,N,N,11/7/2013,3:50 PM,13-40719,,152,270,N,Y,,,19,,,1,2900,,32ND,ST,N,N,30,N,N,,Y,19,,,1,3200,,ELGIN,AVE,,,,,,,11,1,4,,1,1,8,3:57 PM,POLICE RADIO,4:00 PM,11/7/2013,Y,TX1520200,1706,,,,8,2,1,10,26,54,1,5,1,21,21,152,270,33.56529434,-101.8790913,,,,,32ND ST,2998,,,,,,,,,ELGIN AVE,,,,,Y,N,N,5,8,Y,THU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,122,,,
13551041,N,N,N,N,N,N,N,11/4/2013,2:40 PM,130152942,1027325,101,1666,Y,N,,,3,288,,2,14100,,STATE HWY 288,,N,N,0,N,N,,Y,19,,,2,2000,S,SAM HOUSTON,PKWY,,,,,,,11,1,0,,1,1,9,2:53 PM,DISPATCHED,3:06 PM,11/4/2013,Y,TX1010000,1419,109,4,5,8,2,2,25,64,54,2,2,1,21,21,101,1666,29.59774484,-95.38972309,,,,,SOUTH FWY,,,,,,,,,,S SAM HOUSTON PKWY W,,,,,N,N,Y,5,0,Y,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,0,0,0,15,,,
13551126,N,N,N,N,N,N,N,11/6/2013,8:08 AM,130153794,1030781,101,1666,Y,N,,,19,,,1,700,,LEXINGTON,,N,N,45,N,N,,N,19,,,,,E,LOUETTA,RD,,,,,,,12,1,0,,1,1,5,8:04 AM,DISPATCHED,8:20 AM,11/6/2013,Y,TX1010000,1419,117,4,5,8,2,2,35,64,38,1,4,1,21,21,101,1666,30.07223102,-95.42298042,,,,,LEXINGTON RD,,,,,,,,,,E LOUETTA RD,,,,,Y,N,Y,3,0,Y,WED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,15,,,
13551149,N,N,N,N,N,N,N,11/6/2013,3:30 PM,130153981,1031710,101,1666,Y,Y,,,19,,,1,12200,,VAN BUREN,ST,N,N,30,N,N,"TWO-WAY, TWO-LANED ROADWAY",N,15,,,,,,GILDER,RD,,,,,,,11,1,0,,1,1,11,3:41 PM,DISPATCHED,4:20 PM,11/6/2013,Y,TX1010000,1419,55,33,5,8,7,4,4,36,54,1,4,5,21,21,101,1666,29.95046424,-95.55412355,,,,,VAN BUREN ST,12269,,,,,,,,,,,,,,Y,N,Y,5,0,Y,WED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,15,,,
13551276,N,N,N,N,N,N,N,11/9/2013,12:00 PM,130155368,4002562,101,208,N,Y,,,1,10,,4,10300,,KATY,FWY,N,N,60,N,N,WESTBOUND,N,19,,,,,,GESSNER,RD,,,,,,,11,1,0,2,1,1,20,12:02 PM,DISPATCHED,12:07 PM,11/9/2013,Y,TX1015000,2745,61,88,53,8,7,4,1,45,54,4,1,2,21,21,101,208,29.78447023,-95.54558574,IH,10,,756.307,IH0010,,271,7,16.355,758,-0.142,,,,,,,,,Y,Y,N,2,9,Y,SAT,5,1,0,10,30,9,6,275,96,72,6,0,0,1,10,0,2,10,5,2,20,4,11,277883,2014,277883,2.8,3.6,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,15,,,
13551614,N,N,N,N,N,N,N,11/11/2013,11:03 AM,13111487,,31,53,N,Y,,,2,77,,1,2000,N,EXPRESSWAY 77,,N,N,65,N,N,,N,4,802,,,900,,RUBEN TORRES,BLVD,,,,,,,11,1,0,3,1,1,20,11:03 AM,DISPATCHED,11:28 AM,11/11/2013,Y,TX0310100,172,,211,27,8,2,4,21,64,35,1,2,1,21,21,31,53,25.94635785,-97.5068837,BU,77,Z,0.2,BU0077Z,3108,39,10,0.743,742,0.151,,,,,,,,,Y,Y,N,3,8,Y,MON,2,0,10,10,0,2,4,120,84,64,4,2,2,2,10,2,2,10,2,0,0,4,16,21019,2014,21019,1.3,0.2,1.5,1,123,3,2,19,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,1,0,248,,,
13551618,N,N,N,N,N,N,N,11/9/2013,4:40 PM,1320978,,95,335,N,Y,,,19,,,1,1400,,VERNON,,N,N,30,N,N,,N,19,,,,2200,W,16TH,,,,,,,,11,1,0,,1,1,1,4:42 PM,DISPATCH,4:46 PM,11/15/2013,Y,TX0950400,1937,,,35,8,4,3,4,64,14,1,5,1,32,21,95,335,34.19704746,-101.7308351,,,,,VERNON ST,1537,,,,,,,,,,,,,,Y,N,N,5,5,Y,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,,,
13551645,N,N,N,N,N,N,N,10/30/2013,3:58 PM,0136273213H,,101,208,N,Y,,,19,,,1,7600,,AIRPORT,BLVD,N,N,40,N,N,,Y,19,,,1,7900,,FUEL FARM,RD,,,,,,,2,1,0,,1,2,1,4:02 PM,FLAGGED DOWN,4:02 PM,10/30/2013,Y,TXHPD0000,2469,18,104,28,8,2,1,34,64,54,1,5,1,21,21,101,208,29.65783481,-95.28327312,,,,,AIRPORT BLVD,,,,,,,,,,FUEL FARM RD,,,,,Y,N,N,3,9,Y,WED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,2,0,15,,,
13551710,N,N,N,N,N,N,N,11/11/2013,3:11 PM,SAPD13248889,5180,15,379,N,N,,,19,,,1,5900,,LUBBERS,WAY,N,N,25,N,N,,N,19,,,,8800,,PORTSIDE,,,,,,,,11,1,0,,2,1,1,3:13 PM,DISPATCH,3:14 PM,11/11/2013,N,TXSPD0000,2473,,19,148,8,4,4,5,64,3,1,5,1,21,21,15,379,29.33818499,-98.61488229,,,,,LUBBERS WAY,5999,,,,,,,,,,,,,,N,N,N,0,9,Y,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,28,,,
13552025,N,Y,N,N,N,N,N,11/15/2013,6:59 PM,SAPD13252249,7290,15,379,N,Y,,,1,410,,1,3300,NW,LOOP 410,,N,N,65,N,N,EB MAIN LANES,N,19,,,,600,,TRUDELL,,,,,,,,11,4,98,2,4,1,20,6:59 PM,ONSITE,6:59 PM,11/15/2013,Y,TXSPD0000,2473,,61,123,8,2,2,13,64,42,1,1,1,21,21,15,379,29.50557957,-98.5458214,IH,410,,16.994,IH0410,,521,4,17.055,17,-0.103,,,,TRUDELL DR,,,,,Y,Y,N,5,9,Y,FRI,5,0,8,10,19,2,8,300,130,96,5,0,0,2,16,5,2,18,5,2,3,4,11,154098,2014,154098,2.9,1.9,4.7,1,648,0,2,25,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,28,,,
13552042,N,N,N,N,N,N,N,11/8/2013,10:11 PM,SAPD13246907,4210,15,379,N,Y,,,11,410,,1,1200,SE,410,LOOP,N,N,65,N,N,,N,19,,,,5000,,RIGSBY,AVE,,,,,,,11,3,0,2,1,1,20,10:11 PM,DISPATCHED,10:30 PM,11/8/2013,Y,TXSPD0000,2473,,9,162,8,2,4,20,64,3,1,1,1,21,21,15,379,29.38398132,-98.39108006,IH,410,,37.202,IH0410,,521,6,36.908,37,-0.383,,,,,,,,,Y,Y,N,5,9,Y,FRI,5,0,4,10,55,2,4,300,76,48,2,0,0,2,14,5,2,14,5,3,41,4,11,55377,2014,55377,4.2,13.6,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,0,0,28,,,
13552045,N,N,N,N,N,N,N,11/15/2013,6:35 PM,SAPD13252278,4240,15,379,N,Y,,,19,,,1,,,BRODWAY,RD,N,N,30,Y,N,BROADWAY RD,Y,19,,,1,,,HILDEBRAND,RD,,,,,HILDEBRAND RD,,11,4,2,,1,1,5,7:30 PM,DISPATCHED,7:45 PM,11/15/2013,Y,TXSPD0000,2473,,9,162,8,2,2,22,64,49,1,5,1,21,21,15,379,29.46573496,-98.46368232,,,,,BROADWAY ST,,,,,,,,,,E HILDEBRAND AVE,,,,,Y,N,N,2,9,Y,FRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,28,,,
13552308,N,N,N,N,N,N,N,11/14/2013,10:44 AM,2013007851,,4,368,N,Y,,,3,35,,1,2600,N,BUSINESS 35,HWY,N,N,45,N,N,,N,19,,,,100,,HARBOR,CV,,,,,,,11,1,2,3,1,1,1,10:44 AM,ARANSAS CO. COMM.,11:08 AM,11/14/2013,Y,TX0040200,2033,,,35,8,2,4,22,64,42,1,2,1,21,21,4,368,28.0517999,-97.04149135,BS,35,L,0.668,BS0035L,2606,180,4,6.443,662,0.186,,,,,,,,,Y,Y,N,5,4,Y,THU,2,0,0,0,0,2,4,100,44,44,4,2,2,1,0,0,1,0,0,0,0,2,16,16720,2014,16720,9.1,12,21.1,1,79,3,2,12,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,,,,
13552319,N,N,N,N,N,N,N,11/5/2013,5:50 AM,,,42,1607,Y,Y,31.74723,-99.42236,2,67,,1,,,NOT REPORTED,,N,N,75,N,N,,N,4,2131,,,,,NOT REPORTED,,,,,,,,2,3,0,1,1,2,12,5:57 AM,DISPATCHED,6:15 AM,11/13/2013,Y,,10000,1,1,1,8,10,4,1,1,1,1,2,2,21,21,42,1607,31.74726082,-99.42458706,US,67,,369.861,US0067,6736,78,5,5.114,600,-0.904,,,,,,,,,Y,Y,Y,3,0,Y,TUE,2,0,8,8,0,2,2,120,42,24,4,0,0,2,8,5,2,8,5,0,0,1,2,1796,2014,1796,2.9,13.3,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,2,0,,,,
13552353,N,N,N,N,N,N,N,11/12/2013,4:00 PM,0142023513Y,,101,208,N,Y,,,19,,,1,10500,,WESTPARK,DR,N,N,35,N,N,CONCRETE ROAD,N,19,,,,3800,W,SAM HOUSTON,PKWY,,,,,,,12,1,4,,1,1,20,4:06 PM,DISPATCHED,4:11 PM,11/12/2013,Y,TXHPD0000,2469,16,128,21,8,2,1,28,64,54,1,5,1,21,21,101,208,29.72207559,-95.55793149,,,,,WESTPARK DR,,,,,,,,,,W SAM HOUSTON PKWY S,,,,,Y,N,N,5,9,Y,TUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,0,0,0,15,,,
13552389,N,N,N,Y,N,N,N,11/15/2013,6:10 AM,0143102713A,,101,208,N,Y,,,19,,,1,2400,,COLLINGSWORTH,,N,N,35,N,N,CONCRETE,N,19,,,,3300,,CARR,ST,,,,,,,11,4,0,,1,1,17,6:20 AM,HOUSTON PD DISPATCH,6:36 AM,11/15/2013,Y,TXHPD0000,2469,24,124,113,8,3,4,1,10,54,1,5,1,17,21,101,208,29.79373037,-95.34353552,,,,,COLLINGSWORTH ST,2608,,,,,,,,,,,,,,Y,N,N,2,9,Y,FRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,15,,,
13552406,N,N,N,N,N,N,N,11/16/2013,2:00 AM,0143554613V,FSGI,101,208,N,Y,,,1,45,,2,10500,S,GULF SER E,FWY,Y,N,-1,N,N,,N,19,,,,1100,,EDGEBROOK,DR,,,,,,,12,4,0,,8,1,1,2:00 AM,DRIVER,2:00 AM,11/16/2013,Y,TXHPD0000,2469,16,104,17,8,4,4,1,64,11,7,9,5,33,21,101,208,,,IH,45,,,IH0045,,,,,,,,,,,,,,,N,Y,N,0,9,N,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,
13552438,N,N,N,N,N,N,N,11/15/2013,4:25 PM,0143334313C,,101,208,N,Y,,,19,,,1,10800,,CLAY,RD,Y,N,10,N,N,CONCRETE PARKING LOT,N,19,,,,10800,,CLAY,RD,,,,,,,12,1,0,,1,1,1,4:41 PM,DISPATCH,4:41 PM,11/15/2013,Y,TXHPD0000,2469,24,106,44,8,2,4,40,64,12,7,9,5,33,21,101,208,,,,,,,CLAY RD,,,,,,,,,,,,,,,N,N,N,2,9,N,FRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,1,0,,,,
13552700,N,N,N,N,N,N,N,11/16/2013,1:09 PM,SAPD13252812,4150,15,379,N,Y,,,1,10,,1,3200,E,INTERSTATE 10,HWY,N,N,70,N,N,3200 IH 10 E WEST BOUND,N,19,,,,400,,ROLAND,AVE,,,,,400 ROLAND AVE,,12,1,0,2,2,1,1,1:04 PM,DISPATCHED,1:22 PM,11/16/2013,Y,TXSPD0000,2473,,9,162,8,2,4,21,64,9,1,1,1,21,21,15,379,29.4128586,-98.43209513,IH,10,,576.601,IH0010,,25,2,5.501,578,0.022,,,,,,,,,Y,Y,N,3,9,Y,SAT,5,0,4,10,11,9,6,300,100,72,6,0,0,2,8,5,2,20,5,2,3,4,11,70953,2014,70953,1.9,2.8,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,28,,,
13552925,N,N,N,N,N,N,N,11/15/2013,3:15 PM,,,57,107,N,Y,32.9019,-96.81679,12,,,1,,,DALLAS NORTH TOLLWAY,,N,Y,65,N,N,,N,,,,,,,NOT REPORTED,,20,F,N,65,,,11,1,0,,1,1,20,3:22 PM,DISPATCHED,3:49 PM,11/16/2013,Y,,10000,12,107,1,8,2,4,21,64,11,1,6,1,21,21,57,107,,,,,,,DALLAS NORTH TOLLWAY,,,,,,,,,,NOT REPORTED,,,,,Y,N,N,5,9,N,FRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,,,,
13553140,N,N,N,N,N,Y,N,10/10/2013,2:45 AM,A13-00129,,43,493,N,Y,,,2,75,,1,,N,CENTRAL,EXPY,N,N,65,N,N,2 WAY DIVIDED,N,19,,,1,,W,FOSTER CROSSONG,RD,,,,,2 WAY UNDIVIDED,,11,1,0,,1,1,1,2:50 AM,DISPATCHED,2:50 AM,10/10/2013,Y,TX0432600,252,,,,8,2,4,20,64,42,1,2,1,21,21,43,493,,,US,75,,,US0075,,,,,,,,,,,,,,,Y,Y,N,5,4,N,THU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,,,,
13553556,N,N,N,N,N,N,N,11/3/2013,12:55 AM,13-529495,,191,12,N,N,,,19,,,1,5800,S,WESTERN,ST,N,N,45,N,N,,Y,1,27,,1,5500,,CANYON,DR,,,,,,,11,4,0,,1,1,5,12:55 AM,DISPATCH,12:55 AM,11/3/2013,N,TX1880100,33,,,114,8,2,2,22,64,38,1,1,1,21,21,191,12,35.14789407,-101.8838312,,,,,S WESTERN ST,5800,,,,,,,,,UNKNOWN,,,,,Y,N,N,3,8,Y,SUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,120,,,
